trial_id,user_id,snapshot_date,trial_started_at,country,device_type,sessions_day1,sessions_day2,sessions_day3,listen_sessions_3d,total_minutes_3d,converted,sessions_3d,active_days_3d,day1_share,listen_share,avg_session_minutes
1388,29767,2026-09-24,2026-09-06,US,Android,2,1,2,0,33,0,5,3,0.4,0.0,6.6
1389,29768,2026-09-24,2026-09-06,India,Android,3,1,2,3,111,1,6,3,0.5,0.5,18.5
1390,29770,2026-09-24,2026-09-06,EU,Web,2,1,0,0,17,0,3,2,0.6666666666666666,0.0,5.666666666666667
1391,29773,2026-09-24,2026-09-06,US,iOS,2,6,2,3,70,1,10,3,0.2,0.3,7.0
1392,29774,2026-09-24,2026-09-06,EU,iOS,0,1,0,0,4,0,1,1,0.0,0.0,4.0
1393,29777,2026-09-24,2026-09-06,Rest,iOS,3,1,4,8,80,1,8,3,0.375,1.0,10.0
1394,29780,2026-09-24,2026-09-07,India,iOS,6,3,2,2,207,1,11,3,0.5454545454545454,0.18181818181818182,18.818181818181817
1395,29781,2026-09-24,2026-09-07,EU,Android,4,1,0,1,31,1,5,2,0.8,0.2,6.2
1396,29785,2026-09-24,2026-09-07,Rest,Web,12,6,7,8,258,0,25,3,0.48,0.32,10.32
1397,29787,2026-09-24,2026-09-07,India,Android,0,3,3,3,55,1,6,2,0.0,0.5,9.166666666666666
1398,29789,2026-09-24,2026-09-07,EU,Web,1,3,1,3,41,0,5,3,0.2,0.6,8.2
1399,29790,2026-09-24,2026-09-07,US,Android,12,1,0,7,87,0,13,2,0.9230769230769231,0.5384615384615384,6.6923076923076925
1400,29792,2026-09-24,2026-09-07,US,Web,1,2,1,0,73,1,4,3,0.25,0.0,18.25
1401,29794,2026-09-24,2026-09-07,India,Android,5,8,9,8,276,1,22,3,0.22727272727272727,0.36363636363636365,12.545454545454545
1402,29795,2026-09-24,2026-09-07,EU,Web,4,6,5,4,133,1,15,3,0.26666666666666666,0.26666666666666666,8.866666666666667
1403,29796,2026-09-24,2026-09-07,US,iOS,8,1,5,1,131,1,14,3,0.5714285714285714,0.07142857142857142,9.357142857142858
1404,29797,2026-09-24,2026-09-07,US,Android,12,0,0,2,79,0,12,1,1.0,0.16666666666666666,6.583333333333333
1405,29799,2026-09-24,2026-09-07,India,Web,6,8,6,12,250,1,20,3,0.3,0.6,12.5
1406,29800,2026-09-24,2026-09-07,India,Android,5,8,6,13,190,1,19,3,0.2631578947368421,0.6842105263157895,10.0
1407,29801,2026-09-24,2026-09-07,US,Android,0,3,0,0,23,1,3,1,0.0,0.0,7.666666666666667
1408,29802,2026-09-24,2026-09-07,Rest,iOS,7,7,4,5,187,1,18,3,0.3888888888888889,0.2777777777777778,10.38888888888889
1409,29804,2026-09-24,2026-09-07,Rest,Web,3,2,1,3,56,0,6,3,0.5,0.5,9.333333333333334
1410,29805,2026-09-24,2026-09-07,US,Web,6,5,6,5,199,0,17,3,0.35294117647058826,0.29411764705882354,11.705882352941176
1411,29806,2026-09-24,2026-09-07,US,iOS,3,4,2,2,96,1,9,3,0.3333333333333333,0.2222222222222222,10.666666666666666
1412,29809,2026-09-24,2026-09-07,EU,Web,6,3,0,6,106,0,9,2,0.6666666666666666,0.6666666666666666,11.777777777777779
1413,29810,2026-09-24,2026-09-07,India,Android,4,0,0,2,56,0,4,1,1.0,0.5,14.0
1414,29811,2026-09-24,2026-09-07,EU,Web,7,2,6,4,154,1,15,3,0.4666666666666667,0.26666666666666666,10.266666666666667
1415,29814,2026-09-24,2026-09-07,US,Android,0,2,1,1,28,0,3,2,0.0,0.3333333333333333,9.333333333333334
1416,29815,2026-09-24,2026-09-07,Rest,Android,9,0,1,5,110,1,10,2,0.9,0.5,11.0
1417,29816,2026-09-24,2026-09-07,US,Web,0,2,2,0,54,1,4,2,0.0,0.0,13.5
1418,29817,2026-09-24,2026-09-07,US,Android,1,0,1,0,44,0,2,2,0.5,0.0,22.0
1419,29819,2026-09-24,2026-09-07,Rest,iOS,5,4,4,10,95,1,13,3,0.38461538461538464,0.7692307692307693,7.3076923076923075
1420,29822,2026-09-24,2026-09-07,India,iOS,3,2,0,2,62,0,5,2,0.6,0.4,12.4
1421,29823,2026-09-24,2026-09-07,India,Web,1,1,0,2,27,0,2,2,0.5,1.0,13.5
1422,29828,2026-09-24,2026-09-07,EU,iOS,3,4,2,6,94,1,9,3,0.3333333333333333,0.6666666666666666,10.444444444444445
1423,29829,2026-09-24,2026-09-07,India,Web,9,8,9,5,288,1,26,3,0.34615384615384615,0.19230769230769232,11.076923076923077
1424,29832,2026-09-24,2026-09-07,India,Android,10,2,0,6,102,0,12,2,0.8333333333333334,0.5,8.5
1425,29834,2026-09-24,2026-09-07,EU,Web,5,0,1,1,66,0,6,2,0.8333333333333334,0.16666666666666666,11.0
1426,29835,2026-09-24,2026-09-07,US,iOS,7,5,5,3,226,1,17,3,0.4117647058823529,0.17647058823529413,13.294117647058824
1427,29840,2026-09-24,2026-09-07,EU,Android,1,2,1,2,75,0,4,3,0.25,0.5,18.75
1428,29843,2026-09-24,2026-09-07,US,Android,4,6,2,3,88,1,12,3,0.3333333333333333,0.25,7.333333333333333
1429,29844,2026-09-24,2026-09-07,EU,Android,10,1,0,5,114,0,11,2,0.9090909090909091,0.45454545454545453,10.363636363636363
1430,29845,2026-09-24,2026-09-07,EU,iOS,1,2,2,2,103,0,5,3,0.2,0.4,20.6
1431,29847,2026-09-24,2026-09-07,India,Android,3,4,4,4,102,1,11,3,0.2727272727272727,0.36363636363636365,9.272727272727273
1432,29848,2026-09-24,2026-09-07,US,Web,2,1,4,0,58,1,7,3,0.2857142857142857,0.0,8.285714285714286
1433,29849,2026-09-24,2026-09-07,EU,iOS,3,4,5,10,146,1,12,3,0.25,0.8333333333333334,12.166666666666666
1434,29851,2026-09-24,2026-09-07,India,iOS,0,2,0,0,12,0,2,1,0.0,0.0,6.0
1435,29854,2026-09-24,2026-09-07,Rest,Web,6,3,4,3,103,1,13,3,0.46153846153846156,0.23076923076923078,7.923076923076923
1436,29855,2026-09-24,2026-09-07,India,Web,14,2,2,4,190,0,18,3,0.7777777777777778,0.2222222222222222,10.555555555555555
1437,29857,2026-09-24,2026-09-07,Rest,Web,2,1,5,4,82,1,8,3,0.25,0.5,10.25
1438,29858,2026-09-24,2026-09-07,US,iOS,10,8,6,11,200,1,24,3,0.4166666666666667,0.4583333333333333,8.333333333333334
1439,29860,2026-09-24,2026-09-07,Rest,Android,10,1,1,4,145,0,12,3,0.8333333333333334,0.3333333333333333,12.083333333333334
1440,29863,2026-09-24,2026-09-07,India,Web,5,7,2,7,94,0,14,3,0.35714285714285715,0.5,6.714285714285714
1441,29864,2026-09-24,2026-09-08,Rest,Android,9,1,1,3,107,0,11,3,0.8181818181818182,0.2727272727272727,9.727272727272727
1442,29866,2026-09-24,2026-09-08,Rest,Web,18,2,0,15,214,1,20,2,0.9,0.75,10.7
1443,29867,2026-09-24,2026-09-08,Rest,iOS,7,0,1,0,76,0,8,2,0.875,0.0,9.5
1444,29870,2026-09-24,2026-09-08,India,iOS,2,2,2,5,55,0,6,3,0.3333333333333333,0.8333333333333334,9.166666666666666
1445,29874,2026-09-24,2026-09-08,US,Android,1,1,2,2,26,1,4,3,0.25,0.5,6.5
1446,29875,2026-09-24,2026-09-08,US,iOS,1,0,0,1,4,0,1,1,1.0,1.0,4.0
1447,29876,2026-09-24,2026-09-08,EU,Android,4,0,0,1,31,0,4,1,1.0,0.25,7.75
1448,29880,2026-09-24,2026-09-08,US,iOS,4,4,4,3,145,1,12,3,0.3333333333333333,0.25,12.083333333333334
1449,29882,2026-09-24,2026-09-08,EU,iOS,3,4,3,3,74,1,10,3,0.3,0.3,7.4
1450,29884,2026-09-24,2026-09-08,India,Android,2,2,0,1,28,1,4,2,0.5,0.25,7.0
1451,29887,2026-09-24,2026-09-08,Rest,Android,2,1,4,2,75,1,7,3,0.2857142857142857,0.2857142857142857,10.714285714285714
1452,29888,2026-09-24,2026-09-08,EU,Web,4,1,2,2,49,0,7,3,0.5714285714285714,0.2857142857142857,7.0
1453,29890,2026-09-24,2026-09-08,Rest,iOS,0,0,1,1,22,0,1,1,0.0,1.0,22.0
1454,29892,2026-09-24,2026-09-08,US,iOS,7,1,1,4,90,1,9,3,0.7777777777777778,0.4444444444444444,10.0
1455,29894,2026-09-24,2026-09-08,US,Web,0,1,2,1,20,0,3,2,0.0,0.3333333333333333,6.666666666666667
1456,29896,2026-09-24,2026-09-08,US,Android,3,5,4,2,188,1,12,3,0.25,0.16666666666666666,15.666666666666666
1457,29898,2026-09-24,2026-09-08,US,Android,9,2,0,5,109,1,11,2,0.8181818181818182,0.45454545454545453,9.909090909090908
1458,29899,2026-09-24,2026-09-08,EU,Web,1,1,2,1,29,0,4,3,0.25,0.25,7.25
1459,29902,2026-09-24,2026-09-08,EU,Android,4,1,5,3,141,1,10,3,0.4,0.3,14.1
1460,29905,2026-09-24,2026-09-08,US,iOS,2,0,0,0,17,0,2,1,1.0,0.0,8.5
1461,29911,2026-09-24,2026-09-08,India,Android,6,6,5,11,206,1,17,3,0.35294117647058826,0.6470588235294118,12.117647058823529
1462,29914,2026-09-24,2026-09-08,US,Android,1,3,1,2,111,0,5,3,0.2,0.4,22.2
1463,29916,2026-09-24,2026-09-08,EU,Web,4,4,3,2,74,1,11,3,0.36363636363636365,0.18181818181818182,6.7272727272727275
1464,29917,2026-09-24,2026-09-08,US,Web,3,1,1,2,34,0,5,3,0.6,0.4,6.8
1465,29921,2026-09-24,2026-09-08,US,iOS,3,4,8,3,122,1,15,3,0.2,0.2,8.133333333333333
1466,29923,2026-09-24,2026-09-08,US,Android,1,0,0,1,5,0,1,1,1.0,1.0,5.0
1467,29926,2026-09-24,2026-09-08,Rest,iOS,2,0,1,0,68,0,3,2,0.6666666666666666,0.0,22.666666666666668
1468,29927,2026-09-24,2026-09-08,EU,Web,3,5,2,1,144,0,10,3,0.3,0.1,14.4
1469,29928,2026-09-24,2026-09-08,India,iOS,0,0,2,1,8,0,2,1,0.0,0.5,4.0
1470,29930,2026-09-24,2026-09-08,Rest,iOS,12,6,11,7,363,1,29,3,0.41379310344827586,0.2413793103448276,12.517241379310345
1471,29932,2026-09-24,2026-09-08,India,Android,8,3,6,3,215,0,17,3,0.47058823529411764,0.17647058823529413,12.647058823529411
1472,29933,2026-09-24,2026-09-08,India,Web,0,1,0,0,7,0,1,1,0.0,0.0,7.0
1473,29934,2026-09-24,2026-09-08,Rest,Web,1,0,0,0,16,0,1,1,1.0,0.0,16.0
1475,29938,2026-09-24,2026-09-08,US,Web,2,4,4,1,125,1,10,3,0.2,0.1,12.5
1476,29939,2026-09-24,2026-09-08,US,Android,7,5,4,7,135,1,16,3,0.4375,0.4375,8.4375
1477,29942,2026-09-24,2026-09-08,US,Android,5,1,0,1,75,0,6,2,0.8333333333333334,0.16666666666666666,12.5
1478,29944,2026-09-24,2026-09-08,India,Android,2,4,5,9,156,1,11,3,0.18181818181818182,0.8181818181818182,14.181818181818182
1479,29945,2026-09-24,2026-09-08,US,Android,2,1,1,1,78,0,4,3,0.5,0.25,19.5
1480,29949,2026-09-24,2026-09-08,US,iOS,2,2,2,4,82,0,6,3,0.3333333333333333,0.6666666666666666,13.666666666666666
1481,29958,2026-09-24,2026-09-09,US,Android,7,2,5,4,183,1,14,3,0.5,0.2857142857142857,13.071428571428571
1482,29962,2026-09-24,2026-09-09,Rest,iOS,7,2,4,8,100,0,13,3,0.5384615384615384,0.6153846153846154,7.6923076923076925
1483,29964,2026-09-24,2026-09-09,US,Web,1,0,0,0,3,0,1,1,1.0,0.0,3.0
1484,29966,2026-09-24,2026-09-09,US,Android,3,9,5,5,296,1,17,3,0.17647058823529413,0.29411764705882354,17.41176470588235
1485,29969,2026-09-24,2026-09-09,India,Web,2,1,2,4,37,1,5,3,0.4,0.8,7.4
1486,29971,2026-09-24,2026-09-09,India,Android,5,7,5,7,171,1,17,3,0.29411764705882354,0.4117647058823529,10.058823529411764
1487,29972,2026-09-24,2026-09-09,US,Android,1,3,1,3,24,1,5,3,0.2,0.6,4.8
1488,29974,2026-09-24,2026-09-09,US,Android,2,2,3,3,89,1,7,3,0.2857142857142857,0.42857142857142855,12.714285714285714
1489,29975,2026-09-24,2026-09-09,EU,Web,1,2,3,3,41,0,6,3,0.16666666666666666,0.5,6.833333333333333
1490,29979,2026-09-24,2026-09-09,US,Web,1,2,2,0,43,0,5,3,0.2,0.0,8.6
1491,29982,2026-09-24,2026-09-09,US,Android,2,0,0,1,13,0,2,1,1.0,0.5,6.5
1492,29986,2026-09-24,2026-09-09,US,Web,6,8,11,2,303,1,25,3,0.24,0.08,12.12
1493,29987,2026-09-24,2026-09-09,Rest,Android,1,3,3,2,90,1,7,3,0.14285714285714285,0.2857142857142857,12.857142857142858
1494,29988,2026-09-24,2026-09-09,Rest,Web,2,0,4,2,48,0,6,2,0.3333333333333333,0.3333333333333333,8.0
1495,29989,2026-09-24,2026-09-09,Rest,Android,6,1,6,3,127,1,13,3,0.46153846153846156,0.23076923076923078,9.76923076923077
1496,29991,2026-09-24,2026-09-09,Rest,Android,6,0,0,3,36,0,6,1,1.0,0.5,6.0
1497,29992,2026-09-24,2026-09-09,Rest,iOS,0,2,1,2,50,0,3,2,0.0,0.6666666666666666,16.666666666666668
1498,29993,2026-09-24,2026-09-09,US,Android,0,8,5,7,93,1,13,2,0.0,0.5384615384615384,7.153846153846154
1499,29994,2026-09-24,2026-09-09,US,Web,3,4,0,1,58,0,7,2,0.42857142857142855,0.14285714285714285,8.285714285714286
1500,29996,2026-09-24,2026-09-09,India,Web,3,7,6,1,235,1,16,3,0.1875,0.0625,14.6875
1501,29997,2026-09-24,2026-09-09,India,iOS,1,2,1,3,87,0,4,3,0.25,0.75,21.75
1502,29998,2026-09-24,2026-09-09,EU,Android,2,1,6,2,90,1,9,3,0.2222222222222222,0.2222222222222222,10.0
1503,30001,2026-09-24,2026-09-09,US,iOS,5,4,1,8,80,1,10,3,0.5,0.8,8.0
1504,30002,2026-09-24,2026-09-09,EU,Android,7,1,2,3,213,0,10,3,0.7,0.3,21.3
1505,30003,2026-09-24,2026-09-09,Rest,iOS,3,0,0,0,62,0,3,1,1.0,0.0,20.666666666666668
1506,30004,2026-09-24,2026-09-09,Rest,Android,5,3,3,8,122,1,11,3,0.45454545454545453,0.7272727272727273,11.090909090909092
1507,30005,2026-09-24,2026-09-09,Rest,iOS,5,5,3,6,130,0,13,3,0.38461538461538464,0.46153846153846156,10.0
1508,30006,2026-09-24,2026-09-09,Rest,Android,8,2,6,8,165,1,16,3,0.5,0.5,10.3125
1509,30007,2026-09-24,2026-09-09,EU,Web,7,1,0,5,114,0,8,2,0.875,0.625,14.25
1510,30008,2026-09-24,2026-09-09,US,iOS,4,0,0,1,50,0,4,1,1.0,0.25,12.5
1511,30010,2026-09-24,2026-09-09,Rest,Android,12,4,1,13,259,0,17,3,0.7058823529411765,0.7647058823529411,15.235294117647058
1512,30012,2026-09-24,2026-09-09,EU,iOS,4,2,2,7,104,1,8,3,0.5,0.875,13.0
1513,30013,2026-09-24,2026-09-09,US,Android,0,4,0,4,26,1,4,1,0.0,1.0,6.5
1514,30016,2026-09-24,2026-09-09,Rest,iOS,2,5,4,6,78,1,11,3,0.18181818181818182,0.5454545454545454,7.090909090909091
1515,30021,2026-09-24,2026-09-09,India,Android,2,2,1,4,82,1,5,3,0.4,0.8,16.4
1516,30022,2026-09-24,2026-09-09,US,iOS,4,1,1,1,57,0,6,3,0.6666666666666666,0.16666666666666666,9.5
